"Code","Name","Continent","Region","SurfaceArea","IndepYear","Population","LifeExpectancy","GNP","GNPOld","LocalName","GovernmentForm","HeadOfState","Capital","Code2","ID","Name","CountryCode","District","Population"
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3580,"Moscow","RUS","Moscow (City)",8389200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3581,"St Petersburg","RUS","Pietari",4694000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3582,"Novosibirsk","RUS","Novosibirsk",1398800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3583,"Nizni Novgorod","RUS","Nizni Novgorod",1357000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3584,"Jekaterinburg","RUS","Sverdlovsk",1266300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3585,"Samara","RUS","Samara",1156100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3586,"Omsk","RUS","Omsk",1148900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3587,"Kazan","RUS","Tatarstan",1101000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3588,"Ufa","RUS","Baškortostan",1091200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3589,"Tšeljabinsk","RUS","Tšeljabinsk",1083200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3590,"Rostov-na-Donu","RUS","Rostov-na-Donu",1012700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3591,"Perm","RUS","Perm",1009700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3592,"Volgograd","RUS","Volgograd",993400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3593,"Voronez","RUS","Voronez",907700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3594,"Krasnojarsk","RUS","Krasnojarsk",875500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3595,"Saratov","RUS","Saratov",874000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3596,"Toljatti","RUS","Samara",722900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3597,"Uljanovsk","RUS","Uljanovsk",667400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3598,"Izevsk","RUS","Udmurtia",652800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3599,"Krasnodar","RUS","Krasnodar",639000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3600,"Jaroslavl","RUS","Jaroslavl",616700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3601,"Habarovsk","RUS","Habarovsk",609400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3602,"Vladivostok","RUS","Primorje",606200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3603,"Irkutsk","RUS","Irkutsk",593700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3604,"Barnaul","RUS","Altai",580100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3605,"Novokuznetsk","RUS","Kemerovo",561600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3606,"Penza","RUS","Penza",532200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3607,"Rjazan","RUS","Rjazan",529900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3608,"Orenburg","RUS","Orenburg",523600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3609,"Lipetsk","RUS","Lipetsk",521000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3610,"Nabereznyje Tšelny","RUS","Tatarstan",514700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3611,"Tula","RUS","Tula",506100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3612,"Tjumen","RUS","Tjumen",503400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3613,"Kemerovo","RUS","Kemerovo",492700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3614,"Astrahan","RUS","Astrahan",486100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3615,"Tomsk","RUS","Tomsk",482100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3616,"Kirov","RUS","Kirov",466200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3617,"Ivanovo","RUS","Ivanovo",459200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3618,"Tšeboksary","RUS","Tšuvassia",459200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3619,"Brjansk","RUS","Brjansk",457400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3620,"Tver","RUS","Tver",454900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3621,"Kursk","RUS","Kursk",443500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3622,"Magnitogorsk","RUS","Tšeljabinsk",427900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3623,"Kaliningrad","RUS","Kaliningrad",424400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3624,"Nizni Tagil","RUS","Sverdlovsk",390900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3625,"Murmansk","RUS","Murmansk",376300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3626,"Ulan-Ude","RUS","Burjatia",370400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3627,"Kurgan","RUS","Kurgan",364700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3628,"Arkangeli","RUS","Arkangeli",361800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3629,"Sotši","RUS","Krasnodar",358600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3630,"Smolensk","RUS","Smolensk",353400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3631,"Orjol","RUS","Orjol",344500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3632,"Stavropol","RUS","Stavropol",343300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3633,"Belgorod","RUS","Belgorod",342000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3634,"Kaluga","RUS","Kaluga",339300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3635,"Vladimir","RUS","Vladimir",337100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3636,"Mahatškala","RUS","Dagestan",332800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3637,"Tšerepovets","RUS","Vologda",324400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3638,"Saransk","RUS","Mordva",314800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3639,"Tambov","RUS","Tambov",312000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3640,"Vladikavkaz","RUS","North Ossetia-Alania",310100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3641,"Tšita","RUS","Tšita",309900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3642,"Vologda","RUS","Vologda",302500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3643,"Veliki Novgorod","RUS","Novgorod",299500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3644,"Komsomolsk-na-Amure","RUS","Habarovsk",291600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3645,"Kostroma","RUS","Kostroma",288100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3646,"Volzski","RUS","Volgograd",286900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3647,"Taganrog","RUS","Rostov-na-Donu",284400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3648,"Petroskoi","RUS","Karjala",282100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3649,"Bratsk","RUS","Irkutsk",277600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3650,"Dzerzinsk","RUS","Nizni Novgorod",277100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3651,"Surgut","RUS","Hanti-Mansia",274900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3652,"Orsk","RUS","Orenburg",273900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3653,"Sterlitamak","RUS","Baškortostan",265200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3654,"Angarsk","RUS","Irkutsk",264700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3655,"Joškar-Ola","RUS","Marinmaa",249200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3656,"Rybinsk","RUS","Jaroslavl",239600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3657,"Prokopjevsk","RUS","Kemerovo",237300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3658,"Niznevartovsk","RUS","Hanti-Mansia",233900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3659,"Naltšik","RUS","Kabardi-Balkaria",233400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3660,"Syktyvkar","RUS","Komi",229700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3661,"Severodvinsk","RUS","Arkangeli",229300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3662,"Bijsk","RUS","Altai",225000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3663,"Niznekamsk","RUS","Tatarstan",223400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3664,"Blagoveštšensk","RUS","Amur",222000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3665,"Šahty","RUS","Rostov-na-Donu",221800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3666,"Staryi Oskol","RUS","Belgorod",213800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3667,"Zelenograd","RUS","Moscow (City)",207100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3668,"Balakovo","RUS","Saratov",206000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3669,"Novorossijsk","RUS","Krasnodar",203300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3670,"Pihkova","RUS","Pihkova",201500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3671,"Zlatoust","RUS","Tšeljabinsk",196900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3672,"Jakutsk","RUS","Saha (Jakutia)",195400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3673,"Podolsk","RUS","Moskova",194300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3674,"Petropavlovsk-Kamtšatski","RUS","Kamtšatka",194100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3675,"Kamensk-Uralski","RUS","Sverdlovsk",190600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3676,"Engels","RUS","Saratov",189000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3677,"Syzran","RUS","Samara",186900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3678,"Grozny","RUS","Tšetšenia",186000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3679,"Novotšerkassk","RUS","Rostov-na-Donu",184400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3680,"Berezniki","RUS","Perm",181900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3681,"Juzno-Sahalinsk","RUS","Sahalin",179200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3682,"Volgodonsk","RUS","Rostov-na-Donu",178200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3683,"Abakan","RUS","Hakassia",169200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3684,"Maikop","RUS","Adygea",167300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3685,"Miass","RUS","Tšeljabinsk",166200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3686,"Armavir","RUS","Krasnodar",164900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3687,"Ljubertsy","RUS","Moskova",163900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3688,"Rubtsovsk","RUS","Altai",162600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3689,"Kovrov","RUS","Vladimir",159900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3690,"Nahodka","RUS","Primorje",157700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3691,"Ussurijsk","RUS","Primorje",157300
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3692,"Salavat","RUS","Baškortostan",156800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3693,"Mytištši","RUS","Moskova",155700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3694,"Kolomna","RUS","Moskova",150700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3695,"Elektrostal","RUS","Moskova",147000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3696,"Murom","RUS","Vladimir",142400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3697,"Kolpino","RUS","Pietari",141200
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3698,"Norilsk","RUS","Krasnojarsk",140800
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3699,"Almetjevsk","RUS","Tatarstan",140700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3700,"Novomoskovsk","RUS","Tula",138100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3701,"Dimitrovgrad","RUS","Uljanovsk",137000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3702,"Pervouralsk","RUS","Sverdlovsk",136100
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3703,"Himki","RUS","Moskova",133700
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3704,"Balašiha","RUS","Moskova",132900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3705,"Nevinnomyssk","RUS","Stavropol",132600
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3706,"Pjatigorsk","RUS","Stavropol",132500
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3707,"Korolev","RUS","Moskova",132400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3708,"Serpuhov","RUS","Moskova",132000
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3709,"Odintsovo","RUS","Moskova",127400
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3710,"Orehovo-Zujevo","RUS","Moskova",124900
"RUS","Russian Federation","Europe","Eastern Europe",17075400.00,1991,146934000,67.2,276608.00,442989.00,"Rossija","Federal Republic","Vladimir Putin",3580,"RU",3711,"Kamyšin","RUS","Volgograd",124600
